,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36097,1,2,11,9,2,2,0,4,1,0,0,2,38,0
36098,0,2,7,12,2,0,0,4,1,0,0,2,21,0
36099,1,5,12,14,0,9,1,4,0,0,0,2,38,0
36100,0,0,9,13,2,3,0,4,1,0,0,2,38,0
36101,1,1,11,9,2,3,0,4,1,0,0,2,38,1
36102,1,2,15,10,2,9,0,4,1,0,0,2,10,1
36103,0,2,11,9,0,6,4,4,0,0,0,2,38,0
36104,0,2,9,13,4,11,3,4,1,0,0,2,38,0
36105,0,1,0,6,4,10,3,4,0,0,3,2,38,0
36106,1,1,12,14,2,9,5,4,0,4,0,2,38,1
36107,0,2,15,10,4,11,3,4,1,0,0,2,38,0
36108,0,2,9,13,4,9,3,1,1,0,0,3,29,1
36109,0,5,9,13,2,9,0,4,1,0,0,2,38,0
36110,0,2,15,10,4,0,1,4,0,0,0,2,38,0
36111,2,2,9,13,2,11,0,4,1,0,0,2,38,1
36112,0,2,11,9,2,5,0,4,1,0,0,3,38,0
36113,1,5,11,9,2,12,0,4,1,0,0,2,38,0
36114,1,2,9,13,2,11,0,4,1,0,0,2,38,1
36115,0,1,15,10,4,7,3,2,0,0,0,0,22,0
36116,1,2,15,10,2,2,0,4,1,0,0,2,38,1
36117,0,2,9,13,4,11,1,4,1,0,0,2,38,0
36118,0,2,14,15,2,11,0,4,1,0,3,4,38,1
36119,0,1,1,7,4,9,3,2,1,0,0,0,38,0
36120,1,2,10,16,4,9,1,4,1,0,0,2,38,1
36121,0,2,9,13,2,11,0,4,1,4,0,2,38,1
36122,1,4,9,13,0,9,1,4,1,0,0,2,9,0
36123,0,2,11,9,4,0,3,4,0,0,0,0,38,0
36124,1,2,11,9,2,2,0,4,1,0,0,2,38,0
36125,0,2,9,13,4,11,1,4,0,0,0,2,38,0
36126,0,4,9,13,4,9,1,4,0,0,0,0,38,0
36127,0,3,1,7,4,11,3,4,1,0,0,0,38,0
36128,0,2,11,9,4,9,1,4,1,0,0,2,38,1
36129,0,2,9,13,2,11,0,4,1,0,0,2,38,1
36130,1,2,12,14,4,9,1,4,1,0,0,2,38,1
36131,0,2,9,13,4,11,1,4,1,0,0,2,38,0
36132,1,1,12,14,2,3,5,0,0,0,0,2,38,1
36133,0,5,12,14,4,9,4,4,0,0,0,2,38,0
36134,0,2,8,11,2,11,0,4,1,0,0,2,38,1
36135,0,2,9,13,2,3,0,4,1,0,0,2,38,1
36136,0,2,9,13,2,3,0,4,1,0,0,2,38,0
36137,0,2,11,9,4,11,3,2,1,0,0,2,38,0
36138,0,2,15,10,4,0,3,4,0,0,0,2,38,0
36139,1,2,11,9,2,10,0,4,1,0,0,2,38,0
36140,1,4,11,9,2,2,0,4,1,4,0,2,38,0
36141,0,4,7,12,2,4,0,4,1,4,0,2,38,0
36142,0,2,9,13,4,3,2,2,1,0,0,2,38,0
36143,0,2,11,9,0,13,4,4,0,0,0,2,38,0
36144,1,4,12,14,2,11,5,4,0,0,3,1,38,1
36145,2,2,9,13,2,3,0,4,1,4,0,2,38,1
36146,1,2,9,13,4,11,1,4,1,0,0,2,38,0
36147,0,2,15,10,4,10,1,4,1,0,0,2,38,0
36148,0,2,15,10,4,3,1,4,0,0,0,2,38,0
36149,2,2,11,9,2,11,0,4,1,0,3,2,38,0
36150,0,1,9,13,4,0,1,4,0,0,0,2,38,0
36151,0,2,5,4,2,2,0,4,1,0,0,3,38,0
36152,0,4,14,15,2,2,0,4,1,0,0,3,38,0
36153,1,2,11,9,2,6,0,4,1,0,0,2,38,0
36154,0,2,15,10,2,6,0,4,1,0,0,2,38,0
36155,0,2,9,13,2,2,0,4,1,0,0,2,38,1
36156,0,2,14,15,0,9,1,4,0,0,0,2,38,1
36157,0,2,11,9,4,0,3,4,0,0,0,1,38,0
36158,1,2,15,10,4,2,1,4,1,0,0,1,38,0
36159,2,4,11,9,2,11,0,4,1,0,0,2,38,0
36160,2,2,1,7,0,6,2,4,1,0,0,2,38,0
36161,1,2,15,10,2,11,0,4,1,0,0,2,8,1
36162,1,1,11,9,0,3,1,4,1,0,0,2,38,0
36163,0,2,11,9,2,13,0,4,1,0,0,2,38,0
36164,1,2,9,13,0,3,4,4,0,0,0,2,38,0
36165,0,2,1,7,2,11,5,4,0,0,0,2,38,0
36166,1,3,6,5,2,11,5,4,0,0,0,3,5,0
36167,0,2,11,9,2,2,0,4,1,0,0,1,1,0
36168,1,2,11,9,2,2,0,4,1,0,0,2,25,0
36169,0,2,15,10,4,7,3,4,0,0,0,2,38,0
36170,0,1,11,9,4,13,3,2,0,0,0,2,38,0
36171,0,2,15,10,0,2,4,4,0,0,0,2,38,0
36172,0,2,11,9,4,0,1,0,0,0,0,0,38,0
36173,0,2,11,9,2,2,0,4,1,0,0,2,38,1
36174,1,2,11,9,6,11,1,4,0,0,0,1,38,0
36175,0,2,11,9,2,2,0,4,1,0,0,2,10,1
36176,1,3,12,14,4,9,1,2,1,0,0,2,37,0
36177,0,2,11,9,0,0,4,2,0,0,0,3,38,0
36178,1,2,11,9,5,2,4,2,1,0,0,2,38,0
36179,1,0,15,10,2,0,0,4,1,0,0,2,38,0
36180,0,2,15,10,4,13,3,4,1,0,0,2,38,0
36181,0,3,12,14,2,3,0,4,1,0,0,3,38,1
36182,0,2,9,13,2,3,0,4,1,0,0,2,38,0
36183,0,2,11,9,2,13,0,2,1,0,3,2,38,1
36184,0,2,15,10,4,11,3,4,0,0,0,1,38,0
36185,1,4,11,9,2,7,0,4,1,0,0,3,38,0
36186,0,2,15,10,4,9,2,1,0,0,0,1,34,0
36187,0,4,15,10,4,7,1,4,0,0,0,1,38,0
36188,0,2,8,11,2,13,0,4,1,0,0,2,38,1
36189,0,2,11,9,5,2,4,2,0,0,3,2,38,0
36190,1,2,15,10,2,6,0,4,1,0,0,2,38,0
36191,0,4,15,10,0,11,4,4,1,0,0,2,38,0
36192,1,2,9,13,0,8,1,4,0,0,0,2,10,0
36193,0,2,15,10,4,7,4,2,0,0,0,1,38,0
36194,1,2,8,11,2,2,0,2,1,0,0,2,38,1
36195,1,2,15,10,2,11,0,4,1,0,0,1,38,0
36196,0,0,15,10,2,0,0,4,1,0,0,3,38,0
36197,0,2,11,9,0,2,4,4,1,0,0,2,38,0
36198,0,2,11,9,4,13,3,4,1,0,0,3,38,0
36199,0,2,15,10,4,0,3,4,0,4,0,1,38,1
36200,1,2,9,13,2,9,0,4,1,0,0,2,38,1
36201,0,0,7,12,4,0,1,4,1,0,0,2,38,0
36202,0,2,11,9,4,6,3,4,1,0,0,1,38,0
36203,0,2,6,5,0,2,4,4,1,2,0,2,38,0
36204,1,2,15,10,0,0,4,4,0,0,0,2,38,0
36205,0,2,8,11,2,3,5,4,0,0,0,2,32,1
36206,0,2,15,10,0,0,4,4,0,0,0,0,38,0
36207,0,1,15,10,4,0,4,2,0,0,0,2,38,0
36208,0,2,9,13,2,9,0,4,1,0,0,2,38,1
36209,0,2,15,10,4,7,3,4,1,0,0,1,38,0
36210,0,5,11,9,0,10,4,4,0,0,0,2,38,0
36211,0,2,11,9,5,9,2,2,0,0,0,2,38,0
36212,0,2,11,9,4,7,1,4,0,0,0,1,38,0
36213,0,2,11,9,4,6,2,4,1,0,0,2,38,0
36214,1,0,9,13,2,9,0,4,1,0,0,2,29,1
36215,0,2,11,9,2,6,0,4,1,0,0,2,38,0
36216,2,0,14,15,2,9,0,4,1,0,0,2,38,1
36217,1,2,12,14,4,9,1,4,0,0,0,2,38,0
36218,0,2,2,8,2,0,5,4,0,0,0,2,38,0
36219,0,5,15,10,4,9,3,2,0,0,0,2,38,0
36220,0,2,15,10,4,11,3,4,0,0,0,1,38,0
36221,2,2,11,9,0,3,1,4,0,0,0,2,38,0
36222,0,2,8,11,4,7,1,4,0,4,0,1,38,0
36223,0,2,11,9,4,7,3,2,1,0,0,2,38,0
36224,1,1,12,14,4,9,1,4,1,0,0,1,38,0
36225,1,2,11,9,2,5,0,4,1,0,0,2,38,0
36226,1,2,15,10,2,11,0,4,1,0,0,2,38,1
36227,0,2,11,9,5,5,4,2,0,0,0,2,38,0
36228,1,2,11,9,2,0,5,4,0,0,0,2,38,0
36229,2,4,9,13,2,11,0,4,1,4,0,0,38,0
36230,1,2,12,14,0,3,1,4,1,0,3,2,38,1
36231,0,2,7,12,2,3,0,4,1,0,0,2,38,1
36232,1,2,15,10,2,11,0,4,1,0,3,2,38,1
36233,0,2,1,7,2,2,0,4,1,0,0,2,38,0
36234,0,2,11,9,2,2,0,4,1,0,0,2,38,1
36235,0,2,11,9,2,0,5,4,0,0,0,1,38,0
36236,0,2,15,10,4,12,3,4,1,0,0,1,38,0
36237,0,2,9,13,0,7,4,4,0,0,0,2,8,1
36238,0,2,8,11,2,0,0,4,1,0,0,2,38,0
36239,0,2,15,10,4,13,1,4,1,0,0,2,38,0
36240,2,2,15,10,0,2,1,4,1,0,0,2,38,0
36241,0,1,2,8,4,0,3,4,0,0,0,0,38,0
36242,0,1,9,13,4,9,1,4,0,4,0,2,38,0
36243,0,5,8,11,0,0,3,4,1,0,0,2,38,0
36244,0,2,11,9,5,13,1,2,1,0,0,1,38,0
36245,0,4,15,10,2,3,5,4,0,0,0,0,38,0
36246,1,5,9,13,2,7,0,4,1,0,0,2,38,0
36247,0,2,11,9,4,7,1,4,0,0,0,2,38,0
36248,2,2,11,9,2,7,0,4,1,0,0,2,38,0
36249,1,2,4,3,2,4,0,4,1,0,0,2,25,0
36250,0,0,10,16,2,9,0,4,1,0,3,2,38,1
36251,1,2,11,9,2,2,0,4,1,0,0,2,38,1
36252,1,2,12,14,4,9,1,4,0,0,3,2,38,0
36253,1,2,2,8,2,2,0,4,1,0,0,2,38,1
36254,1,1,11,9,4,10,1,4,1,0,0,2,38,0
36255,0,2,1,7,2,2,0,4,1,0,3,2,38,0
36256,0,2,1,7,4,13,3,4,1,0,0,2,38,0
36257,1,4,15,10,2,11,0,4,1,0,0,2,38,0
36258,0,2,11,9,4,0,1,4,0,0,0,2,38,0
36259,1,2,9,13,2,0,0,1,1,0,0,2,29,0
36260,0,3,9,13,4,3,1,4,1,0,0,2,38,0
36261,0,4,5,4,2,4,0,4,1,0,0,2,38,0
36262,0,2,15,10,4,6,3,4,1,0,0,2,18,0
36263,1,2,2,8,2,0,0,2,1,0,0,2,38,0
36264,0,2,15,10,4,0,1,4,1,0,0,1,38,0
36265,1,2,9,13,2,9,0,4,1,0,0,3,38,1
36266,1,2,11,9,4,6,1,2,1,0,0,2,38,0
36267,0,2,4,3,4,7,3,4,1,0,0,2,25,0
36268,0,2,11,9,4,12,1,4,1,0,0,2,38,0
36269,1,4,9,13,0,9,1,4,0,0,0,3,38,0
36270,0,2,11,9,4,0,2,2,1,0,0,2,38,0
36271,0,2,15,10,4,11,3,4,0,0,0,1,38,0
36272,0,2,9,13,2,3,0,4,1,0,0,3,38,1
36273,0,2,11,9,4,13,3,4,1,0,0,2,38,0
36274,0,3,9,13,4,3,3,4,1,0,0,2,38,0
36275,0,2,8,11,2,3,5,4,0,0,0,2,38,0
36276,1,5,11,9,0,12,4,4,0,0,0,2,38,0
36277,3,2,15,10,0,0,4,4,0,0,0,2,38,0
36278,0,2,1,7,4,0,3,0,0,0,0,0,34,0
36279,0,2,11,9,4,3,1,4,1,0,0,2,38,0
36280,1,2,0,6,2,4,0,2,1,0,0,2,38,0
36281,1,2,15,10,2,2,0,1,1,0,0,2,39,0
36282,0,3,11,9,2,2,0,4,1,0,0,2,38,0
36283,1,2,11,9,6,0,4,0,1,0,0,2,38,0
36284,0,1,11,9,2,2,0,4,1,0,0,2,38,0
36285,0,2,11,9,4,2,3,2,1,0,0,2,38,0
36286,0,2,14,15,2,9,0,4,1,0,0,2,38,1
36287,1,1,12,14,2,9,0,4,1,0,0,2,38,1
36288,0,2,15,10,3,3,4,4,0,0,0,2,38,0
36289,0,1,12,14,2,9,0,4,1,0,0,2,38,0
36290,0,3,9,13,4,3,3,4,1,0,0,2,38,0
36291,0,1,15,10,4,10,3,4,1,0,0,2,38,1
36292,1,4,14,15,2,9,0,4,1,0,0,2,38,1
36293,1,2,15,10,0,3,1,4,1,0,0,3,38,0
36294,0,2,7,12,4,0,1,4,1,0,0,2,38,0
36295,1,2,11,9,2,2,0,4,1,0,0,2,38,0
36296,0,2,11,9,4,11,3,4,0,0,0,1,38,0
36297,2,2,11,9,6,6,1,4,0,0,0,2,38,0
36298,2,5,14,15,2,0,0,4,1,0,0,1,38,1
36299,0,2,11,9,4,11,3,4,1,0,0,2,38,0
36300,0,2,11,9,4,11,3,2,1,0,0,1,38,0
36301,2,5,7,12,2,9,0,4,1,0,0,1,25,0
36302,2,2,15,10,6,12,1,4,0,0,0,1,38,0
36303,0,3,8,11,2,3,0,4,1,0,0,3,38,1
36304,1,2,7,12,2,3,0,4,1,0,0,2,38,1
36305,1,2,0,6,0,2,1,2,0,0,0,1,38,0
36306,0,2,15,10,0,12,1,4,0,0,0,2,38,0
36307,0,2,15,10,0,12,4,4,0,0,0,2,38,0
36308,2,4,11,9,6,4,1,4,0,0,0,0,38,0
36309,0,5,9,13,2,3,0,2,1,0,0,2,38,1
36310,0,2,11,9,4,7,1,2,1,0,0,1,38,0
36311,1,3,14,15,2,9,0,4,1,0,0,1,38,1
36312,0,2,1,7,4,13,3,4,1,0,0,0,38,0
36313,0,2,11,9,2,4,0,4,1,0,0,2,38,0
36314,1,2,9,13,2,11,0,4,1,0,0,2,38,0
36315,0,2,15,10,0,9,1,4,0,0,0,2,38,1
36316,1,2,11,9,6,6,3,4,0,0,0,1,38,0
36317,1,5,11,9,2,5,0,4,1,0,0,2,38,0
36318,0,2,13,1,4,4,1,4,1,0,0,1,25,0
36319,1,2,11,9,2,0,0,4,1,0,0,2,38,0
36320,1,2,11,9,2,13,0,4,1,0,0,2,38,0
36321,0,4,11,9,2,9,0,4,1,0,3,0,38,1
36322,0,2,8,11,2,5,0,4,1,0,0,2,38,0
36323,1,2,0,6,2,5,0,4,1,0,0,2,38,0
36324,1,0,11,9,0,0,1,2,0,0,0,2,38,0
36325,0,2,1,7,2,5,0,2,1,4,0,2,38,1
36326,1,0,9,13,2,3,0,4,1,4,0,2,38,1
36327,0,2,11,9,0,9,1,4,1,0,0,2,38,0
36328,0,2,15,10,4,3,3,4,0,0,0,0,38,0
36329,0,2,15,10,2,4,0,4,1,0,0,2,25,0
36330,2,2,9,13,2,3,0,4,1,0,0,2,38,1
36331,0,2,9,13,4,9,1,4,0,0,0,2,4,0
36332,1,4,11,9,2,13,0,4,1,0,0,4,38,0
36333,0,5,12,14,2,9,0,1,1,0,0,1,35,0
36334,0,2,1,7,4,0,3,4,0,0,0,1,38,0
36335,0,4,1,7,4,7,3,4,0,3,0,0,38,0
36336,0,2,1,7,2,4,0,4,1,0,0,2,38,0
36337,0,2,11,9,4,6,3,2,1,0,0,0,38,0
36338,1,4,11,9,0,2,3,4,1,0,0,2,38,0
36339,0,4,15,10,2,2,0,4,1,0,0,3,38,0
36340,0,2,15,10,4,11,1,4,0,0,0,2,38,0
36341,0,2,15,10,2,2,0,4,1,0,0,2,38,1
36342,1,2,5,4,2,13,0,4,1,0,0,2,38,0
36343,0,2,11,9,2,13,0,4,1,0,0,2,38,0
36344,0,2,9,13,5,3,1,4,1,0,0,2,38,0
36345,1,0,9,13,2,9,0,4,1,0,0,2,38,1
36346,1,5,14,15,2,9,0,4,1,4,0,3,38,1
36347,1,0,11,9,2,13,0,4,1,4,0,2,38,1
36348,1,2,11,9,2,9,0,4,1,0,0,2,38,1
36349,1,2,11,9,2,10,0,4,1,0,0,2,38,0
36350,0,2,1,7,4,5,3,2,1,0,0,2,38,0
36351,0,2,15,10,5,6,4,2,0,0,0,3,38,0
36352,0,2,11,9,2,2,0,4,1,0,0,2,38,0
36353,1,2,11,9,0,11,1,4,0,0,0,2,38,0
36354,0,2,12,14,5,9,1,4,1,0,0,2,38,1
36355,0,2,15,10,2,2,0,4,1,0,0,2,38,0
36356,0,2,15,10,4,0,1,4,0,4,0,2,38,0
36357,0,2,15,10,4,7,3,4,0,0,0,1,38,0
36358,1,2,9,13,2,9,0,4,1,0,3,3,38,1
36359,1,2,9,13,2,2,0,4,1,4,0,2,38,1
36360,0,2,15,10,4,3,3,4,0,0,0,1,38,0
36361,2,1,11,9,2,7,0,4,1,0,0,2,38,1
36362,0,2,9,13,4,11,1,4,0,0,0,1,38,0
36363,1,0,9,13,5,0,4,2,0,0,0,2,38,0
36364,0,2,11,9,2,11,0,4,1,0,0,2,38,0
36365,0,2,12,14,2,3,0,4,1,0,0,2,38,1
36366,1,2,15,10,4,2,1,4,1,0,0,2,38,0
36367,0,2,15,10,2,6,0,4,1,0,0,2,26,0
36368,1,2,6,5,2,13,0,4,1,0,0,1,38,0
36369,1,2,11,9,2,13,0,4,1,0,0,2,38,1
36370,0,2,12,14,4,3,1,4,1,0,0,1,38,0
36371,1,2,15,10,4,3,1,4,1,0,0,2,38,0
36372,0,2,9,13,4,5,4,4,1,0,0,1,38,0
36373,1,2,11,9,6,6,4,4,0,0,0,2,38,0
36374,0,2,4,3,4,7,3,4,0,0,0,2,7,0
36375,0,2,9,13,2,3,0,4,1,0,0,2,38,1
36376,0,2,11,9,4,6,3,4,1,0,0,3,38,0
36377,1,2,9,13,2,9,0,4,1,0,0,2,38,0
36378,0,1,7,12,2,2,0,2,1,4,0,2,38,1
36379,1,2,8,11,2,9,0,4,1,0,0,2,38,0
36380,0,1,1,7,2,2,0,4,1,0,0,2,25,0
36381,1,4,12,14,2,2,0,4,1,0,0,2,38,1
36382,0,2,11,9,2,0,0,4,1,0,0,2,38,1
36383,1,3,14,15,4,7,1,4,1,0,0,3,38,1
36384,2,3,3,2,2,11,0,4,1,0,0,1,38,0
36385,0,2,6,5,2,6,0,4,1,0,0,2,25,0
36386,0,1,11,9,4,13,1,4,1,0,0,2,38,0
36387,1,2,9,13,2,11,0,4,1,0,3,2,38,1
36388,1,2,9,13,2,11,0,4,1,0,0,3,38,1
36389,1,2,15,10,2,12,0,4,1,0,0,2,38,0
36390,0,2,15,10,2,0,0,4,1,0,0,2,38,1
36391,0,2,11,9,2,2,0,4,1,0,0,2,38,0
36392,0,2,9,13,0,11,2,1,0,0,0,2,34,0
36393,0,4,9,13,2,11,0,1,1,0,0,2,18,0
36394,0,2,9,13,4,9,1,4,1,0,0,0,17,0
36395,0,2,15,10,4,0,1,4,0,0,0,2,38,0
36396,0,2,15,10,4,0,3,4,0,0,0,1,38,0
36397,1,2,15,10,6,0,4,4,0,0,0,2,38,0
36398,1,2,5,4,4,4,4,4,1,4,0,2,38,0
36399,0,0,7,12,0,3,4,4,1,0,0,2,38,1
36400,2,4,15,10,2,6,0,4,1,0,0,1,38,1
36401,0,1,11,9,4,7,3,4,1,0,0,3,38,0
36402,0,2,9,13,4,9,1,4,0,0,0,2,38,0
36403,0,2,11,9,4,5,2,4,1,0,0,2,38,0
36404,0,1,11,9,4,9,3,4,1,0,0,2,38,0
36405,1,2,15,10,0,13,1,4,1,0,0,2,38,1
36406,0,4,7,12,2,13,0,4,1,0,0,2,38,0
36407,0,2,11,9,4,4,3,4,1,0,0,2,38,0
36408,0,4,11,9,5,13,1,4,1,0,0,3,38,0
36409,0,2,15,10,4,0,3,4,0,0,0,2,38,0
36410,1,2,12,14,2,9,0,4,1,0,0,2,38,1
36411,0,2,15,10,2,12,0,4,1,4,0,2,38,1
36412,0,2,0,6,4,5,1,4,1,0,0,2,38,0
36413,0,2,9,13,4,0,1,4,1,0,0,2,38,0
36414,1,3,15,10,2,4,0,4,1,0,0,3,38,0
36415,0,2,15,10,2,2,0,4,1,0,0,2,38,1
36416,0,2,11,9,2,2,0,4,1,0,0,2,38,0
36417,0,2,6,5,2,2,0,4,1,0,0,2,25,0
36418,0,2,1,7,4,11,3,4,1,0,0,1,38,0
36419,2,2,9,13,4,3,1,4,1,0,0,2,38,0
36420,1,4,9,13,4,3,3,4,0,0,0,2,38,0
36421,2,2,0,6,2,7,0,2,1,0,0,2,38,0
36422,2,2,9,13,2,3,0,4,1,0,0,2,38,1
36423,1,4,15,10,0,7,1,4,0,0,0,2,38,0
36424,2,0,11,9,0,9,1,4,0,0,3,2,38,0
36425,0,2,9,13,2,9,0,4,1,0,0,2,38,1
36426,1,0,11,9,4,0,4,2,0,0,0,0,38,0
36427,1,2,11,9,0,0,4,4,0,0,0,1,38,0
36428,1,2,9,13,2,3,0,4,1,0,0,2,38,0
36429,0,2,15,10,5,0,4,2,0,0,0,2,38,0
36430,0,2,11,9,0,2,4,4,1,4,0,2,38,0
36431,1,2,9,13,2,12,0,4,1,0,0,2,38,1
36432,0,2,7,12,4,12,4,4,0,0,0,2,38,0
36433,0,2,15,10,4,0,1,4,0,0,0,2,38,0
36434,0,2,9,13,4,9,1,4,0,0,0,1,38,0
36435,1,2,9,13,4,0,1,4,1,0,0,3,38,0
36436,0,2,11,9,4,6,1,2,1,0,3,2,38,0
36437,1,2,15,10,6,11,4,4,0,0,0,1,38,0
36438,0,2,9,13,0,6,1,4,0,0,3,2,38,0
36439,1,4,4,3,2,2,0,4,1,0,0,2,38,0
36440,0,2,11,9,4,5,2,4,1,0,0,2,25,0
36441,0,2,4,3,4,4,4,4,1,0,0,1,38,0
36442,0,2,7,12,0,9,1,4,0,0,0,2,38,0
36443,1,2,15,10,2,2,0,4,1,0,0,2,38,0
36444,1,2,11,9,0,7,1,4,0,0,0,0,38,0
36445,0,2,11,9,4,2,3,4,1,0,0,1,25,0
36446,1,1,11,9,0,3,1,4,0,0,0,2,38,0
36447,1,2,10,16,2,9,0,4,1,4,0,2,38,1
36448,0,2,11,9,2,13,0,4,1,0,0,3,38,0
36449,1,2,8,11,2,3,0,4,1,0,0,2,38,1
36450,1,2,7,12,5,0,4,4,0,0,0,2,38,0
36451,0,4,11,9,2,7,0,4,1,4,0,4,21,0
36452,1,2,11,9,2,13,0,4,1,0,0,2,38,0
36453,1,2,11,9,2,11,0,4,1,0,0,2,38,0
36454,0,2,11,9,4,3,1,4,0,0,0,2,38,0
36455,1,2,8,11,2,9,5,4,0,0,0,1,38,0
36456,1,2,10,16,2,9,5,4,0,4,0,1,38,1
36457,2,4,8,11,6,3,1,4,0,0,0,1,38,0
36458,0,2,9,13,2,9,0,4,1,0,0,2,38,1
36459,1,0,7,12,0,0,4,4,0,0,0,2,38,0
36460,1,2,11,9,6,6,1,2,0,0,0,2,38,0
36461,0,2,11,9,0,7,3,4,1,0,0,2,38,0
36462,0,2,15,10,2,11,0,4,1,0,0,2,38,0
36463,0,2,8,11,4,7,1,4,1,0,0,2,38,0
36464,1,4,15,10,4,11,1,4,1,0,0,2,38,0
36465,0,2,15,10,4,7,3,4,1,0,0,2,38,0
36466,0,2,11,9,2,2,0,4,1,0,0,2,38,0
36467,1,2,0,6,2,2,0,4,1,0,0,2,38,0
36468,2,2,6,5,0,4,1,2,1,0,0,1,38,0
36469,1,2,9,13,2,11,0,4,1,0,0,2,38,1
36470,0,2,15,10,4,0,3,4,0,0,0,1,38,0
36471,1,1,12,14,0,9,1,4,0,0,0,2,38,1
36472,0,2,9,13,4,11,1,4,1,0,0,2,38,0
36473,1,0,8,11,4,12,1,4,1,0,0,2,38,0
36474,1,3,11,9,2,3,0,4,1,0,0,4,38,1
36475,1,2,11,9,0,7,1,4,0,0,0,2,38,0
36476,0,1,15,10,2,2,0,4,1,0,0,2,38,0
36477,0,2,15,10,2,2,0,3,1,0,0,2,38,1
36478,1,1,2,8,4,5,1,4,1,0,0,2,38,0
36479,0,2,11,9,4,5,3,4,1,0,0,1,38,0
36480,0,1,9,13,2,9,0,4,1,0,0,1,38,0
36481,0,2,15,10,4,11,3,4,0,0,0,1,38,0
36482,0,2,15,10,4,0,1,4,1,0,0,2,10,0
36483,1,1,9,13,4,9,3,4,1,0,0,3,38,0
36484,0,5,15,10,4,11,3,2,0,0,3,0,38,0
36485,1,2,15,10,2,2,0,4,1,0,0,2,38,0
36486,0,2,1,7,4,7,3,4,0,0,0,0,38,0
36487,0,2,6,5,4,13,3,4,1,0,0,2,38,0
36488,0,1,15,10,2,7,0,0,1,0,0,1,38,0
36489,1,4,9,13,0,11,4,4,1,0,0,2,38,0
36490,0,2,3,2,2,6,0,4,1,0,0,2,25,0
36491,1,2,15,10,0,13,4,4,1,0,0,2,38,1
36492,0,2,14,15,0,9,1,4,0,0,0,0,38,0
36493,2,1,15,10,4,13,4,4,1,0,0,2,38,0
36494,0,0,8,11,4,9,3,4,1,0,0,2,38,0
36495,1,2,12,14,2,3,0,2,1,0,0,2,38,0
36496,0,4,9,13,2,11,0,4,1,0,0,1,1,1
36497,0,2,15,10,0,12,1,4,1,0,0,1,38,0
36498,1,2,15,10,2,2,0,4,1,0,0,2,38,0
36499,2,3,5,4,2,11,0,4,1,0,0,3,38,0
36500,0,2,1,7,4,7,3,4,0,0,0,1,38,0
36501,1,2,0,6,0,0,3,2,1,0,0,2,38,0
36502,0,2,11,9,4,0,3,4,0,0,0,2,38,0
36503,0,2,11,9,4,7,1,4,1,0,0,1,38,0
36504,1,4,9,13,0,3,1,4,1,0,0,3,38,0
36505,0,2,11,9,2,11,0,4,1,0,0,2,38,0
36506,2,2,8,11,0,3,1,4,0,0,0,2,38,0
36507,0,2,11,9,4,7,1,4,1,0,0,2,25,0
36508,0,2,0,6,2,7,0,4,1,0,0,1,38,0
36509,1,2,11,9,0,2,1,4,1,0,3,2,38,0
36510,0,2,15,10,4,7,4,4,0,0,0,1,38,0
36511,0,2,15,10,4,6,1,4,0,0,0,2,38,0
36512,0,5,15,10,4,7,1,2,1,0,0,0,38,0
36513,1,2,15,10,2,13,0,4,1,0,0,2,38,0
36514,0,2,11,9,4,5,3,4,1,0,0,0,38,0
36515,1,2,8,11,2,13,0,4,1,4,0,2,38,0
36516,0,2,11,9,4,2,4,4,1,0,0,2,38,0
36517,0,2,15,10,2,0,0,2,1,0,0,2,38,1
36518,0,2,11,9,2,7,0,4,1,0,0,2,38,0
36519,1,1,7,12,4,10,1,4,1,0,0,2,38,0
36520,0,2,15,10,0,0,4,2,0,0,0,2,38,0
36521,2,1,11,9,2,3,0,4,1,4,0,0,38,0
36522,0,2,11,9,4,11,3,4,0,0,0,2,38,0
36523,1,2,8,11,0,9,1,4,0,0,0,1,38,0
36524,1,2,11,9,0,10,1,2,0,0,0,2,38,0
36525,0,2,11,9,0,9,4,4,0,0,0,2,38,0
36526,0,2,7,12,4,0,1,4,1,0,0,2,38,0
36527,1,2,12,14,4,9,1,4,0,0,0,2,38,0
36528,1,2,15,10,2,12,0,4,1,0,0,2,38,1
36529,1,2,2,8,0,5,4,4,1,0,0,2,38,0
36530,0,2,7,12,4,0,1,4,0,0,0,0,38,0
36531,1,3,11,9,2,3,0,4,1,0,0,2,38,0
36532,0,2,11,9,4,11,1,4,1,0,0,2,38,0
36533,1,2,4,3,5,6,1,4,0,0,0,2,25,0
36534,0,2,1,7,4,13,3,4,0,0,0,0,38,0
36535,1,1,5,4,0,7,1,4,1,0,0,2,38,0
36536,0,2,15,10,2,6,0,2,1,0,0,2,38,1
36537,1,2,4,3,2,6,0,3,1,0,0,2,25,0
36538,1,2,6,5,5,2,4,4,0,0,0,2,38,0
36539,1,1,14,15,2,0,0,1,1,0,0,2,24,1
36540,1,4,5,4,2,11,0,4,1,0,0,2,32,0
36541,0,2,11,9,4,4,1,4,1,4,0,4,38,0
36542,0,2,5,4,2,0,0,4,1,0,0,2,38,0
36543,0,2,11,9,2,6,0,4,1,4,0,2,38,1
36544,1,4,11,9,2,4,0,4,1,0,0,1,38,0
36545,0,1,11,9,2,2,0,4,1,0,0,2,38,1
